date,temp_max,temp_min,precip_sum,wind_speed_max,humidity
2019-05-31,36.2,27.2,0.0,23.9,73
2019-06-01,37.8,26.9,0.0,19.2,72
2019-06-02,36.3,27.0,41.9,26.3,76
2019-06-03,36.2,26.3,1.3,22.5,74
2019-06-04,36.7,27.0,0.1,20.9,71
2019-06-05,37.2,27.5,4.2,23.7,73
2019-06-06,37.0,26.9,7.0,18.4,77
2019-06-07,32.4,26.8,0.8,13.0,86
2019-06-08,35.7,26.2,0.0,9.6,78
2019-06-09,38.0,26.9,0.9,13.6,75
2019-06-10,39.1,26.9,1.3,17.7,72
2019-06-11,40.3,27.8,0.0,22.4,64
2019-06-12,41.0,28.1,0.0,18.3,62
2019-06-13,38.3,26.8,1.3,18.3,67
2019-06-14,38.4,29.0,0.1,17.2,61
2019-06-15,39.4,29.8,0.0,19.6,60
2019-06-16,37.5,28.2,0.9,19.6,70
2019-06-17,35.8,28.8,1.0,22.4,67
2019-06-18,36.7,28.2,0.8,17.3,67
2019-06-19,36.4,29.0,4.4,15.9,73
2019-06-20,32.3,26.8,12.9,11.1,86
2019-06-21,30.5,25.2,28.1,17.9,90
2019-06-22,30.1,25.5,5.3,17.6,90
2019-06-23,31.5,25.7,3.0,19.2,85
2019-06-24,33.0,26.3,0.6,16.6,81
2019-06-25,33.8,25.9,0.0,18.5,79
2019-06-26,34.2,26.7,0.0,20.0,77
2019-06-27,34.7,26.5,1.3,17.1,78
2019-06-28,32.5,26.4,4.8,17.7,81
2019-06-29,32.5,27.6,8.6,17.3,82
2019-06-30,29.7,25.6,9.4,13.8,90
2019-07-01,29.5,24.9,61.0,20.9,95
2019-07-02,29.5,24.9,49.6,17.6,92
2019-07-03,31.6,25.6,6.8,12.4,87
2019-07-04,30.1,25.7,4.8,13.0,87
2019-07-05,27.8,25.4,15.9,14.0,93
2019-07-06,27.5,25.0,18.7,17.3,92
2019-07-07,31.6,25.1,5.7,22.1,85
2019-07-08,31.5,26.2,2.5,18.9,82
2019-07-09,32.0,26.4,14.0,17.2,86
2019-07-10,30.8,26.2,13.0,15.8,87
2019-07-11,31.6,26.4,12.2,17.1,86
2019-07-12,31.0,26.2,5.9,11.8,88
2019-07-13,32.0,26.2,7.5,14.8,85
2019-07-14,32.7,25.9,1.3,15.0,79
2019-07-15,32.2,27.0,3.6,12.6,79
2019-07-16,32.7,26.2,9.8,12.5,81
2019-07-17,33.3,26.0,34.8,10.3,86
2019-07-18,33.5,25.8,3.1,14.2,85
2019-07-19,30.8,25.7,9.0,16.4,88
2019-07-20,30.7,25.7,2.2,17.1,85
2019-07-21,31.9,25.5,1.1,14.5,83
2019-07-22,32.7,25.7,0.9,14.4,81
2019-07-23,32.5,25.9,0.9,16.3,80
2019-07-24,33.5,26.0,11.7,13.2,85
2019-07-25,30.4,26.1,7.9,13.0,90
2019-07-26,29.8,25.5,15.3,13.7,91
2019-07-27,27.6,24.6,35.3,14.4,94
2019-07-28,29.2,25.1,43.5,10.5,92
2019-07-29,30.0,24.5,26.6,23.2,88
2019-07-30,31.0,25.1,5.1,19.1,82
2019-07-31,30.6,25.9,5.2,14.9,84
2019-08-01,28.5,25.5,10.1,14.5,90
2019-08-02,30.0,25.1,5.1,10.3,90
2019-08-03,29.0,25.6,6.5,13.0,89
2019-08-04,30.7,24.9,1.9,23.5,82
2019-08-05,30.9,26.0,8.0,20.6,83
2019-08-06,30.4,25.2,62.0,19.9,93
2019-08-07,28.4,25.0,29.5,22.0,95
2019-08-08,30.1,24.8,3.7,21.0,89
2019-08-09,32.2,25.0,1.7,13.3,83
2019-08-10,31.8,25.5,6.7,15.2,85
2019-08-11,31.2,26.2,9.9,17.9,87
2019-08-12,30.0,25.1,40.5,17.3,93
2019-08-13,28.7,24.9,24.5,19.5,92
2019-08-14,31.0,25.5,20.5,17.4,86
2019-08-15,31.5,25.8,3.8,14.1,88
2019-08-16,32.3,26.0,3.0,11.1,88
2019-08-17,30.8,26.1,7.8,9.8,89
2019-08-18,27.5,25.0,26.5,13.7,95
2019-08-19,31.8,25.1,19.1,14.7,90
2019-08-20,30.2,26.2,7.2,13.6,90
2019-08-21,31.3,25.6,14.9,7.1,90
2019-08-22,31.9,24.9,14.4,10.2,90
2019-08-23,30.5,25.0,15.2,14.8,92
2019-08-24,29.0,24.8,10.3,8.6,92
2019-08-25,29.3,24.5,15.1,7.9,92
2019-08-26,27.7,24.4,37.8,16.2,92
2019-08-27,30.2,25.2,8.3,12.3,88
2019-08-28,29.6,25.0,3.0,11.8,88
2019-08-29,29.8,25.0,11.4,9.0,90
2019-08-30,32.0,25.0,7.5,9.7,90
2019-08-31,31.3,24.6,6.7,10.0,91
2019-09-01,31.4,24.5,1.7,8.7,90
2019-09-02,30.7,25.2,14.3,16.3,93
2019-09-03,29.5,25.1,10.3,12.7,93
2019-09-04,29.5,25.0,9.3,12.2,92
2019-09-05,29.4,24.7,15.0,13.6,93
2019-09-06,29.0,25.0,8.9,19.6,92
2019-09-07,29.1,24.9,7.2,18.7,93
2019-09-08,30.1,25.4,4.4,16.2,89
2019-09-09,30.9,25.7,1.0,13.0,87
2019-09-10,30.0,26.0,20.6,14.8,91
2019-09-11,29.0,25.5,18.7,15.7,94
2019-09-12,29.0,25.6,6.9,18.0,91
2019-09-13,30.6,25.5,7.7,16.7,89
2019-09-14,31.1,25.2,3.1,10.5,89
2019-09-15,30.3,25.4,7.6,9.6,89
2019-09-16,30.8,24.8,4.2,10.8,90
2019-09-17,31.1,25.2,3.1,16.1,88
2019-09-18,30.2,24.6,4.5,15.6,90
2019-09-19,29.9,24.8,6.7,13.2,90
2019-09-20,30.0,24.0,6.1,8.8,89
2019-09-21,31.4,24.0,1.3,8.2,86
2019-09-22,30.5,24.2,11.4,12.6,91
2019-09-23,28.7,24.7,11.4,14.0,93
2019-09-24,27.1,24.1,19.4,14.4,94
2019-09-25,26.2,23.8,24.5,13.1,96
2019-09-26,26.9,23.9,7.3,10.5,94
2019-09-27,27.5,23.5,6.2,11.2,93
2019-09-28,27.0,24.2,12.0,13.7,95
2019-09-29,29.0,24.1,4.5,12.6,90
2019-09-30,29.0,24.4,8.9,16.6,89
2019-10-01,29.9,23.6,3.9,16.5,88
2019-10-02,31.9,24.2,6.9,12.0,86
2019-10-03,30.8,24.0,4.7,15.1,87
2019-10-04,31.0,24.6,0.2,12.1,83
2019-10-05,31.2,24.4,1.7,9.7,82
2019-10-06,30.8,23.9,5.1,9.2,88
2019-10-07,30.5,23.8,6.2,9.0,91
2019-10-08,28.5,23.5,6.9,12.0,92
2019-10-09,28.1,23.2,2.7,5.9,90
2019-10-10,29.0,23.0,5.4,6.4,90
2019-10-11,29.6,23.8,10.3,8.8,91
2019-10-12,30.2,23.6,2.9,8.4,88
2019-10-13,30.5,23.5,4.2,9.2,87
2019-10-14,30.9,23.4,0.0,9.8,83
2019-10-15,30.1,22.8,0.2,10.3,81
2019-10-16,30.1,22.9,2.5,11.9,87
2019-10-17,30.2,23.0,4.2,9.2,89
2019-10-18,30.7,23.5,0.6,9.4,84
2019-10-19,31.2,23.5,0.0,8.4,82
2019-10-20,31.0,23.1,0.2,8.4,83
2019-10-21,31.0,23.9,1.5,7.6,83
2019-10-22,31.2,23.8,0.6,10.1,80
2019-10-23,28.0,23.5,19.0,11.8,94
2019-10-24,25.1,22.7,129.4,21.4,97
2019-10-25,27.4,23.0,37.9,16.6,94
2019-10-26,26.9,22.0,14.8,9.0,92
2019-10-27,29.2,23.4,1.8,7.9,89
2019-10-28,28.8,22.9,0.4,10.0,86
2019-10-29,29.6,23.0,0.0,6.9,80
2019-10-30,30.2,21.8,0.3,9.6,81
2019-10-31,30.0,22.8,3.2,8.5,88
2019-11-01,30.2,23.0,0.0,9.3,81
2019-11-02,30.1,22.5,0.0,6.0,83
2019-11-03,30.1,21.0,0.0,7.6,81
2019-11-04,31.0,21.4,0.0,10.2,79
2019-11-05,30.0,21.9,0.0,7.6,77
2019-11-06,29.2,21.7,0.2,9.1,77
2019-11-07,28.7,19.4,0.0,12.0,72
2019-11-08,25.8,20.9,2.5,18.0,77
2019-11-09,26.4,22.6,2.0,27.3,81
2019-11-10,30.1,21.5,0.0,17.3,76
2019-11-11,29.4,20.5,0.0,7.9,78
2019-11-12,29.4,20.0,0.0,6.3,75
2019-11-13,28.5,19.6,0.0,8.2,76
2019-11-14,28.4,19.4,0.0,8.1,75
2019-11-15,28.5,17.6,0.0,7.6,77
2019-11-16,29.1,18.7,0.0,7.3,82
2019-11-17,29.6,20.0,0.0,7.3,80
2019-11-18,29.2,18.6,0.0,8.7,79
2019-11-19,28.4,19.0,0.0,8.6,82
2019-11-20,28.4,18.4,0.0,8.1,77
2019-11-21,28.2,18.5,0.0,7.5,76
2019-11-22,28.4,18.8,0.0,11.2,76
2019-11-23,28.9,19.2,0.0,11.2,75
2019-11-24,28.8,19.5,0.0,11.7,81
2019-11-25,28.8,19.5,0.0,7.5,82
2019-11-26,28.6,19.3,0.0,9.5,81
2019-11-27,28.7,18.5,0.0,10.0,82
2019-11-28,28.8,19.4,0.0,9.5,82
2019-11-29,29.5,18.8,0.0,9.4,81
2019-11-30,29.6,19.5,0.0,8.4,77
2019-12-01,29.4,19.2,0.0,9.1,75
2019-12-02,28.7,20.2,0.0,6.6,72
2019-12-03,28.2,19.0,0.1,9.7,72
2019-12-04,27.7,18.9,0.0,10.1,69
2019-12-05,27.0,15.4,0.0,10.2,60
2019-12-06,26.9,15.6,0.0,8.0,66
2019-12-07,28.5,16.5,0.4,11.7,76
2019-12-08,27.6,19.3,0.2,11.8,79
2019-12-09,28.5,18.7,0.1,11.2,74
2019-12-10,28.6,18.4,0.0,10.2,72
2019-12-11,28.6,18.0,0.0,14.9,74
2019-12-12,27.8,18.1,0.2,11.7,77
2019-12-13,26.6,17.9,2.0,11.0,81
2019-12-14,28.4,18.8,0.1,11.0,76
2019-12-15,28.6,19.2,0.0,10.9,76
2019-12-16,28.4,18.9,0.0,8.7,77
2019-12-17,27.5,18.2,0.0,8.9,74
2019-12-18,25.8,18.0,0.1,10.2,75
2019-12-19,25.6,15.4,0.0,10.9,68
2019-12-20,25.9,14.5,0.0,9.5,73
2019-12-21,25.9,14.5,0.0,9.7,78
2019-12-22,26.5,15.6,0.0,5.9,79
2019-12-23,26.5,16.1,0.0,9.9,77
2019-12-24,27.0,15.0,0.0,9.7,70
2019-12-25,28.0,15.4,0.0,10.7,71
2019-12-26,24.3,16.6,8.9,8.5,90
2019-12-27,21.0,15.4,3.9,13.0,92
2019-12-28,22.3,12.0,0.0,10.8,62
2019-12-29,22.8,11.6,0.0,8.9,61
2019-12-30,22.8,12.7,0.0,10.1,65
2019-12-31,23.8,10.8,0.0,9.9,66
2020-01-01,25.1,12.9,0.0,12.3,63
2020-01-02,25.6,15.9,1.3,12.5,71
2020-01-03,22.0,17.0,15.8,16.1,84
2020-01-04,23.0,15.8,0.5,8.1,87
2020-01-05,25.2,15.2,0.1,11.8,80
2020-01-06,23.4,13.8,0.0,9.8,75
2020-01-07,24.9,12.2,0.0,11.3,71
2020-01-08,26.2,14.1,0.0,10.5,72
2020-01-09,26.0,15.8,3.1,9.8,85
2020-01-10,23.9,15.6,0.2,11.0,82
2020-01-11,23.5,14.0,0.0,10.0,66
2020-01-12,23.8,12.6,0.0,10.0,63
2020-01-13,25.8,12.4,0.0,9.4,62
2020-01-14,27.2,12.9,0.0,9.2,74
2020-01-15,27.9,15.9,0.0,10.6,78
2020-01-16,28.8,15.4,0.0,12.4,77
2020-01-17,27.6,15.8,0.0,10.3,78
2020-01-18,29.0,17.2,0.0,11.3,73
2020-01-19,30.0,15.6,0.0,13.1,67
2020-01-20,26.0,17.5,0.0,12.4,77
2020-01-21,28.3,16.2,0.0,10.4,77
2020-01-22,29.4,15.9,0.0,12.6,71
2020-01-23,30.5,17.5,0.0,11.9,71
2020-01-24,29.6,16.8,0.1,13.1,66
2020-01-25,27.7,15.6,0.0,13.6,63
2020-01-26,28.6,15.6,0.0,12.7,64
2020-01-27,28.1,13.9,0.0,11.4,65
2020-01-28,29.6,15.1,0.2,17.0,74
2020-01-29,31.0,20.9,1.8,14.3,75
2020-01-30,29.2,19.5,3.1,18.0,74
2020-01-31,27.8,17.4,0.0,10.1,67
2020-02-01,28.2,15.7,0.0,12.0,70
2020-02-02,26.9,16.9,0.5,11.4,68
2020-02-03,27.5,15.8,0.0,12.8,63
2020-02-04,28.3,15.8,0.0,13.8,62
2020-02-05,24.5,17.9,6.3,9.7,84
2020-02-06,27.8,17.2,4.2,10.6,77
2020-02-07,20.5,15.6,17.7,15.3,91
2020-02-08,18.6,15.1,5.2,12.0,88
2020-02-09,24.6,14.4,0.1,8.7,80
2020-02-10,25.3,14.1,0.0,9.2,72
2020-02-11,25.9,14.1,0.0,8.6,64
2020-02-12,26.7,12.4,0.0,9.9,65
2020-02-13,28.7,13.9,0.0,14.5,60
2020-02-14,30.6,16.6,0.0,17.9,56
2020-02-15,31.0,17.0,0.0,12.6,54
2020-02-16,30.6,16.5,0.0,12.2,60
2020-02-17,31.1,17.8,0.0,9.4,65
2020-02-18,31.5,15.9,0.0,12.6,57
2020-02-19,31.9,15.4,0.0,14.8,61
2020-02-20,31.9,19.0,0.0,17.1,69
2020-02-21,31.7,18.4,0.0,13.1,63
2020-02-22,32.0,17.7,0.0,13.6,60
2020-02-23,32.5,17.8,0.0,16.3,58
2020-02-24,26.0,18.1,0.0,10.0,74
2020-02-25,21.5,18.1,30.8,14.9,86
2020-02-26,26.5,17.3,0.2,9.4,77
2020-02-27,27.5,15.4,0.0,11.6,64
2020-02-28,27.9,14.6,0.1,12.7,73
2020-02-29,28.4,16.8,0.1,13.4,75
2020-03-01,30.2,17.9,0.0,14.8,70
2020-03-02,31.0,19.0,0.0,11.5,69
2020-03-03,32.0,18.9,0.0,13.8,66
2020-03-04,30.5,20.9,0.9,15.5,75
2020-03-05,30.2,20.8,0.6,14.9,78
2020-03-06,27.3,21.0,5.2,14.3,83
2020-03-07,29.6,20.6,4.2,14.8,82
2020-03-08,30.0,22.2,3.6,14.4,81
2020-03-09,31.4,19.6,0.0,11.2,63
2020-03-10,31.8,19.8,0.0,13.0,73
2020-03-11,32.8,21.9,0.0,14.5,75
2020-03-12,33.3,22.8,5.8,11.2,79
2020-03-13,33.0,22.6,0.0,12.3,77
2020-03-14,33.0,22.1,0.0,14.2,73
2020-03-15,31.6,20.0,0.0,11.0,66
2020-03-16,33.0,22.3,3.3,15.0,77
2020-03-17,33.0,21.9,0.0,14.8,71
2020-03-18,34.2,21.4,0.0,14.1,68
2020-03-19,31.1,21.4,11.5,11.5,81
2020-03-20,32.7,20.1,0.0,13.9,69
2020-03-21,33.2,21.2,0.4,9.4,66
2020-03-22,30.5,21.1,2.7,17.3,80
2020-03-23,31.1,20.9,10.0,13.7,82
2020-03-24,32.8,21.6,0.0,12.4,72
2020-03-25,34.0,22.0,0.0,18.2,69
2020-03-26,35.0,21.6,0.0,14.0,61
2020-03-27,37.0,22.0,0.0,15.2,59
2020-03-28,36.8,23.8,0.0,13.8,53
2020-03-29,37.8,25.8,0.2,14.4,53
2020-03-30,36.5,24.8,0.0,17.4,56
2020-03-31,36.7,23.0,0.0,15.0,61
2020-04-01,38.3,23.8,0.0,16.3,54
2020-04-02,38.7,24.6,0.0,19.4,54
2020-04-03,37.6,23.4,0.0,13.6,58
2020-04-04,37.3,23.9,0.0,14.9,62
2020-04-05,35.8,25.0,0.0,14.1,65
2020-04-06,37.8,23.5,0.0,18.6,55
2020-04-07,38.0,23.9,0.0,18.3,62
2020-04-08,36.5,23.8,0.0,12.4,64
2020-04-09,36.9,23.2,0.3,15.7,59
2020-04-10,37.2,24.1,0.0,18.9,68
2020-04-11,37.7,24.4,0.3,19.4,64
2020-04-12,38.7,22.7,0.0,19.8,58
2020-04-13,39.7,23.5,0.0,19.1,54
2020-04-14,38.0,23.3,0.0,18.2,56
2020-04-15,39.2,25.0,0.0,16.3,61
2020-04-16,36.7,23.9,0.3,17.4,63
2020-04-17,38.2,25.0,0.0,20.9,64
2020-04-18,37.2,25.2,12.8,19.2,75
2020-04-19,36.9,24.1,0.6,15.2,69
2020-04-20,36.2,24.6,0.0,18.4,72
2020-04-21,34.0,25.0,2.8,14.4,76
2020-04-22,33.7,24.8,2.7,15.3,77
2020-04-23,34.0,24.6,4.4,15.4,80
2020-04-24,34.2,25.2,5.0,23.7,82
2020-04-25,31.9,23.4,3.2,17.4,84
2020-04-26,30.9,23.5,9.2,15.8,85
2020-04-27,29.9,22.0,4.9,13.9,85
2020-04-28,29.3,23.5,8.2,12.9,85
2020-04-29,33.2,23.0,5.0,17.8,82
2020-04-30,32.8,24.6,4.6,12.0,85
2020-05-01,33.8,25.2,7.1,16.4,82
2020-05-02,34.5,24.6,5.3,12.1,79
2020-05-03,35.0,25.5,0.0,14.1,79
2020-05-04,34.3,26.3,0.0,16.9,79
2020-05-05,35.0,26.0,0.0,17.7,78
2020-05-06,34.7,25.2,0.4,14.4,76
2020-05-07,34.0,24.8,5.9,12.1,76
2020-05-08,36.2,24.5,0.0,15.2,72
2020-05-09,36.5,25.0,0.0,14.3,69
2020-05-10,37.5,25.4,0.1,14.9,68
2020-05-11,35.9,24.5,0.0,12.0,71
2020-05-12,36.1,24.5,0.0,14.6,68
2020-05-13,36.3,24.9,0.0,15.6,66
2020-05-14,37.0,25.4,0.0,17.5,69
2020-05-15,37.2,25.6,0.0,17.8,67
2020-05-16,38.2,26.5,0.0,15.7,67
2020-05-17,37.7,26.1,0.1,14.5,67
2020-05-18,37.3,25.5,0.0,16.0,67
2020-05-19,31.8,23.6,7.2,27.6,79
2020-05-20,24.6,21.5,120.3,30.9,85
2020-05-21,33.7,22.6,0.0,14.8,67
2020-05-22,34.8,25.0,0.0,16.9,82
2020-05-23,34.5,27.0,0.0,18.4,81
2020-05-24,34.4,26.6,0.0,20.5,81
2020-05-25,34.5,27.0,0.0,22.2,80
2020-05-26,34.1,27.0,0.0,21.7,79
2020-05-27,35.0,27.1,0.0,25.4,77
2020-05-28,35.0,27.0,0.0,23.6,79
2020-05-29,34.2,26.1,0.4,16.2,81
2020-05-30,34.8,25.6,5.1,24.0,82
2020-05-31,33.7,26.4,0.8,15.5,79
2020-06-01,32.0,26.8,4.1,15.0,84
2020-06-02,33.6,25.9,13.4,16.0,86
2020-06-03,32.4,25.1,5.3,11.9,82
2020-06-04,32.8,26.4,7.8,14.5,84
2020-06-05,33.8,26.6,0.7,19.1,81
2020-06-06,34.7,26.6,0.0,12.2,76
2020-06-07,34.7,26.2,4.3,12.2,78
2020-06-08,33.2,26.5,0.2,5.6,84
2020-06-09,34.3,26.1,9.7,10.0,84
2020-06-10,33.1,25.9,19.5,12.7,87
2020-06-11,31.2,25.4,13.7,14.1,90
2020-06-12,30.0,25.5,10.3,13.4,92
2020-06-13,31.0,25.8,8.7,10.8,90
2020-06-14,31.0,25.6,7.7,14.0,89
2020-06-15,29.0,26.0,12.7,12.0,93
2020-06-16,30.0,26.2,15.3,14.0,92
2020-06-17,28.8,26.2,7.1,19.2,91
2020-06-18,31.0,25.6,0.5,16.9,83
2020-06-19,33.4,26.5,2.5,12.5,83
2020-06-20,29.9,25.1,6.6,15.8,87
2020-06-21,29.1,25.6,28.2,11.9,92
2020-06-22,31.9,26.1,10.6,19.4,85
2020-06-23,32.2,25.9,2.1,17.9,84
2020-06-24,32.6,26.5,0.5,18.2,82
2020-06-25,33.0,26.0,0.0,18.8,80
2020-06-26,33.2,26.4,0.0,16.3,79
2020-06-27,32.6,26.5,10.4,14.7,85
2020-06-28,31.2,26.1,13.0,14.8,90
2020-06-29,29.4,26.0,12.0,9.0,91
2020-06-30,32.4,25.5,2.4,14.7,86
2020-07-01,32.5,26.0,17.4,14.0,86
2020-07-02,33.3,25.9,8.9,12.6,84
2020-07-03,33.0,26.1,2.5,13.5,85
2020-07-04,31.9,25.7,7.1,11.6,89
2020-07-05,27.5,25.4,18.3,14.3,95
2020-07-06,30.4,25.0,15.8,16.9,91
2020-07-07,30.4,25.5,1.3,18.6,84
2020-07-08,31.6,26.1,7.7,11.9,87
2020-07-09,31.0,25.8,11.0,16.2,88
2020-07-10,32.1,25.4,11.3,14.5,89
2020-07-11,30.5,26.1,7.8,11.1,90
2020-07-12,31.3,26.1,1.9,11.3,88
2020-07-13,30.0,25.8,3.9,16.8,88
2020-07-14,29.5,25.2,15.4,12.2,92
2020-07-15,29.8,24.6,9.8,19.2,90
2020-07-16,31.1,25.2,1.3,17.7,83
2020-07-17,30.5,25.6,18.4,12.4,87
2020-07-18,31.4,26.0,11.1,12.7,86
2020-07-19,31.6,26.3,17.5,16.0,88
2020-07-20,31.9,26.4,18.6,17.4,87
2020-07-21,32.0,26.0,4.2,12.7,88
2020-07-22,29.9,25.7,16.4,12.2,91
2020-07-23,27.3,25.0,20.2,13.1,93
2020-07-24,29.6,24.5,6.4,9.3,90
2020-07-25,32.3,24.5,0.7,13.7,83
2020-07-26,32.6,25.5,1.3,13.3,83
2020-07-27,33.7,26.4,8.8,12.6,85
2020-07-28,32.8,26.1,10.2,11.9,87
2020-07-29,32.3,25.8,1.4,16.2,84
2020-07-30,32.3,25.2,6.1,12.6,85
2020-07-31,32.8,25.4,7.3,13.6,85
2020-08-01,33.0,25.9,25.3,10.8,88
2020-08-02,31.9,26.4,15.1,13.1,88
2020-08-03,31.2,25.7,13.7,18.7,88
2020-08-04,29.8,25.5,20.2,20.6,91
2020-08-05,28.6,25.0,61.2,19.7,91
2020-08-06,29.6,25.6,6.7,15.1,92
2020-08-07,32.3,25.4,21.9,11.7,90
2020-08-08,31.1,25.9,17.6,11.9,90
2020-08-09,31.6,25.6,9.8,12.1,89
2020-08-10,31.8,25.1,3.7,11.5,88
2020-08-11,31.8,26.0,2.8,12.9,84
2020-08-12,31.4,26.6,14.9,14.9,87
2020-08-13,31.4,25.8,17.6,10.9,90
2020-08-14,28.6,25.3,32.2,20.0,93
2020-08-15,28.4,25.0,41.9,23.2,92
2020-08-16,30.0,24.9,2.0,18.4,86
2020-08-17,30.5,25.4,6.1,12.5,88
2020-08-18,30.1,25.5,7.1,15.3,85
2020-08-19,28.5,25.3,31.0,17.4,94
2020-08-20,30.0,24.8,14.1,15.5,92
2020-08-21,31.1,25.1,4.3,18.5,87
2020-08-22,30.5,25.4,7.3,11.4,89
2020-08-23,29.6,25.4,10.9,12.9,91
2020-08-24,30.2,25.5,10.0,16.9,88
2020-08-25,28.4,25.1,29.0,18.7,90
2020-08-26,27.6,24.9,51.0,20.7,94
2020-08-27,30.4,24.4,8.0,19.1,88
2020-08-28,32.0,25.0,0.8,16.6,82
2020-08-29,32.8,25.1,1.1,14.1,84
2020-08-30,33.0,25.2,0.0,10.9,82
2020-08-31,33.2,26.1,0.2,11.3,82
2020-09-01,31.2,25.9,8.0,14.4,88
2020-09-02,28.8,24.8,25.7,8.3,94
2020-09-03,31.0,24.3,7.2,13.9,87
2020-09-04,32.3,24.4,0.8,13.5,86
2020-09-05,32.8,25.6,3.8,10.7,85
2020-09-06,32.2,26.2,2.5,13.0,86
2020-09-07,32.3,25.9,6.5,11.7,88
2020-09-08,32.3,26.1,4.3,11.5,89
2020-09-09,31.5,25.4,16.1,9.1,90
2020-09-10,29.8,25.7,9.0,9.2,91
2020-09-11,29.9,25.6,10.3,10.9,90
2020-09-12,31.5,25.4,3.8,13.3,89
2020-09-13,31.5,25.1,2.7,14.0,88
2020-09-14,31.6,25.4,7.6,12.6,90
2020-09-15,31.1,25.1,5.8,12.0,88
2020-09-16,31.6,25.0,3.8,12.9,87
2020-09-17,32.7,25.2,0.4,12.7,84
2020-09-18,32.9,25.5,2.4,8.9,84
2020-09-19,32.5,25.5,0.3,9.0,85
2020-09-20,30.0,25.7,11.3,9.5,92
2020-09-21,30.0,24.8,78.9,14.1,93
2020-09-22,30.8,25.4,1.7,16.9,87
2020-09-23,31.7,26.1,0.7,18.2,82
2020-09-24,32.4,25.8,7.4,14.8,83
2020-09-25,30.9,25.8,17.1,13.9,90
2020-09-26,30.1,25.4,2.3,14.3,88
2020-09-27,32.2,25.0,0.4,13.5,84
2020-09-28,32.2,25.1,1.5,7.1,85
2020-09-29,31.2,25.4,2.4,7.8,87
2020-09-30,30.1,24.8,23.9,14.7,91
2020-10-01,27.9,23.8,40.9,16.6,94
2020-10-02,28.7,24.1,10.3,18.8,93
2020-10-03,29.0,24.8,15.4,13.7,94
2020-10-04,29.1,24.9,10.8,14.7,93
2020-10-05,30.1,24.3,12.7,13.4,92
2020-10-06,28.7,24.5,3.5,13.0,92
2020-10-07,29.4,24.8,9.8,9.3,93
2020-10-08,29.8,24.1,3.0,7.4,91
2020-10-09,31.8,24.2,6.8,6.6,90
2020-10-10,31.9,25.1,3.2,15.9,90
2020-10-11,31.1,24.6,0.7,13.1,84
2020-10-12,30.6,24.9,1.4,23.3,85
2020-10-13,29.7,25.4,5.4,20.1,89
2020-10-14,29.6,24.9,12.1,19.0,93
2020-10-15,29.0,24.5,5.9,14.1,94
2020-10-16,30.4,24.5,3.3,11.4,92
2020-10-17,31.6,24.2,0.0,6.3,84
2020-10-18,31.0,24.5,2.3,12.6,87
2020-10-19,29.9,24.2,4.5,10.2,91
2020-10-20,31.6,24.1,4.2,11.4,89
2020-10-21,29.1,24.5,7.5,17.5,90
2020-10-22,26.9,23.9,21.5,15.7,94
2020-10-23,30.6,22.9,0.0,12.0,83
2020-10-24,30.9,23.5,1.3,9.2,82
2020-10-25,30.8,23.7,0.3,8.2,83
2020-10-26,31.2,22.8,0.0,7.6,79
2020-10-27,31.1,21.0,0.0,9.0,71
2020-10-28,30.8,20.4,0.0,7.6,63
2020-10-29,30.4,19.1,0.0,9.1,65
2020-10-30,30.5,19.4,0.0,9.8,70
2020-10-31,31.0,20.2,0.0,7.0,73
2020-11-01,31.1,21.2,0.3,7.9,81
2020-11-02,31.2,23.2,0.0,10.6,79
2020-11-03,30.9,22.8,0.0,10.9,77
2020-11-04,30.1,22.0,0.0,7.1,76
2020-11-05,30.0,21.1,0.0,7.3,72
2020-11-06,30.0,20.9,0.0,7.6,71
2020-11-07,29.4,19.8,0.0,10.0,67
2020-11-08,28.7,16.1,0.0,7.1,65
2020-11-09,28.8,16.5,0.0,9.1,71
2020-11-10,29.1,17.5,0.0,13.4,71
2020-11-11,29.7,21.0,0.1,15.4,74
2020-11-12,30.5,22.1,0.0,13.3,70
2020-11-13,30.5,22.9,0.0,13.0,62
2020-11-14,30.8,19.9,0.0,13.4,64
2020-11-15,30.9,20.1,0.0,13.8,67
2020-11-16,31.4,21.6,0.0,9.0,67
2020-11-17,32.0,21.2,0.0,9.3,70
2020-11-18,31.7,21.7,0.0,13.1,70
2020-11-19,31.7,20.3,0.0,12.4,73
2020-11-20,32.3,21.5,0.0,11.9,73
2020-11-21,29.5,21.4,0.5,15.6,78
2020-11-22,28.1,20.0,0.0,9.4,73
2020-11-23,27.6,18.1,0.0,10.3,64
2020-11-24,27.1,15.9,0.0,9.5,61
2020-11-25,27.0,15.6,0.0,13.4,65
2020-11-26,26.0,18.3,2.6,13.3,70
2020-11-27,26.0,18.5,0.9,12.7,66
2020-11-28,28.0,17.5,0.0,8.3,60
2020-11-29,28.4,17.8,0.0,10.8,61
2020-11-30,28.2,17.5,0.0,9.2,60
2020-12-01,27.9,17.4,0.0,9.4,61
2020-12-02,28.0,16.0,0.0,10.8,65
2020-12-03,28.4,17.1,0.0,8.9,69
2020-12-04,28.4,16.5,0.0,9.7,71
2020-12-05,28.8,17.7,0.0,11.2,70
2020-12-06,29.0,17.9,0.0,10.1,71
2020-12-07,30.0,17.0,0.0,9.4,72
2020-12-08,29.9,17.3,0.0,10.1,69
